occ_code,title,major_group,cluster_id,cluster_title,emp_national,wage_mean_annual,wage_p10_annual,wage_median_annual,baseline_growth_10y,source_tag,eloundou_beta,n_tasks,growth_match_level,wage_imputed,beta_imputed,cluster_size,cluster_rule
49-9064,Watch and Clock Repairers,49,c371,Watch and Clock Repairers,1310,70840.0,34240.0,67230.0,-0.249,partial:OEWS_May2025;EP_2020-30,0.18333333333333332,15,detailed,0,0,1,single
49-9069,"Precision Instrument and Equipment Repairers, All Other",49,c369,Telecommunications Line Installers and Repairers (+9),9400,71180.0,40140.0,68990.0,0.055999999999999994,partial:OEWS_May2025;EP_2020-30,0.12377947716770393,0,detailed,0,1,10,merged
49-9071,"Maintenance and Repair Workers, General",49,c372,"Maintenance and Repair Workers, General",1529700,53780.0,35350.0,49590.0,0.081,partial:OEWS_May2025;EP_2020-30,0.10784313725490197,30,detailed,0,0,1,anchor
49-9081,Wind Turbine Service Technicians,49,c369,Telecommunications Line Installers and Repairers (+9),9980,68980.0,49230.0,64120.0,0.682,partial:OEWS_May2025;EP_2020-30,0.043478260869565216,13,detailed,0,0,10,merged
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",49,c374,"Installation, Maintenance, and Repair Workers, All Other (+1)",26410,49770.0,34320.0,47450.0,0.09,partial:OEWS_May2025;EP_2020-30,0.2589285714285714,19,detailed,0,0,2,merged
49-9092,Commercial Divers,49,c369,Telecommunications Line Installers and Repairers (+9),3450,88320.0,43330.0,72990.0,0.168,partial:OEWS_May2025;EP_2020-30,0.07777777777777778,25,detailed,0,0,10,merged
49-9094,Locksmiths and Safe Repairers,49,c366,Home Appliance Repairers (+2),15040,55470.0,35530.0,51320.0,-0.023,partial:OEWS_May2025;EP_2020-30,0.08,14,detailed,0,0,3,merged
49-9095,Manufactured Building and Mobile Home Installers,49,c373,"Helpers--Installation, Maintenance, and Repair Workers (+2)",3020,45410.0,27120.0,45990.0,-0.184,partial:OEWS_May2025;EP_2020-30,0.09615384615384616,14,detailed,0,0,3,merged
49-9096,Riggers,49,c369,Telecommunications Line Installers and Repairers (+9),22530,66810.0,40680.0,62640.0,0.121,partial:OEWS_May2025;EP_2020-30,0.018518518518518517,14,detailed,0,0,10,merged
49-9097,Signal and Track Switch Repairers,49,c368,Electrical Power-Line Installers and Repairers (+1),8720,90410.0,62610.0,92460.0,0.055999999999999994,partial:OEWS_May2025;EP_2020-30,0.057692307692307696,14,detailed,0,0,2,merged
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",49,c373,"Helpers--Installation, Maintenance, and Repair Workers (+2)",95580,41490.0,29310.0,39630.0,0.07400000000000001,partial:OEWS_May2025;EP_2020-30,0.016666666666666666,16,detailed,0,0,3,merged
49-9099,"Installation, Maintenance, and Repair Workers, All Other",49,c374,"Installation, Maintenance, and Repair Workers, All Other (+1)",176300,53850.0,36080.0,49230.0,0.059000000000000004,partial:OEWS_May2025;EP_2020-30,0.25806451612903225,24,detailed,0,0,2,merged
51-1011,First-Line Supervisors of Production and Operating Workers,51,c375,First-Line Supervisors of Production and Operating Workers,673430,76600.0,47130.0,74450.0,0.037000000000000005,partial:OEWS_May2025;EP_2020-30,0.3125,20,detailed,0,0,1,anchor
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",51,c376,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers (+1)",34020,71420.0,47310.0,65380.0,-0.159,partial:OEWS_May2025;EP_2020-30,0.025,30,detailed,0,0,2,merged
51-2021,"Coil Winders, Tapers, and Finishers",51,c377,"Coil Winders, Tapers, and Finishers",12840,50470.0,37540.0,48220.0,-0.124,partial:OEWS_May2025;EP_2020-30,0.18055555555555555,11,detailed,0,0,1,single
51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",51,c378,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers (+3)",246970,47660.0,35350.0,45850.0,0.069,partial:OEWS_May2025;EP_2020-30,0.04982517482517483,31,detailed,0,0,4,merged
51-2031,Engine and Other Machine Assemblers,51,c378,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers (+3)",34000,57790.0,38500.0,53710.0,-0.11800000000000001,partial:OEWS_May2025;EP_2020-30,0.047619047619047616,12,detailed,0,0,4,merged
51-2041,Structural Metal Fabricators and Fitters,51,c378,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers (+3)",52360,54030.0,37960.0,51330.0,-0.114,partial:OEWS_May2025;EP_2020-30,0.022727272727272728,23,detailed,0,0,4,merged
51-2051,Fiberglass Laminators and Fabricators,51,c378,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers (+3)",16170,49550.0,36910.0,46880.0,-0.004,partial:OEWS_May2025;EP_2020-30,0.05208333333333333,16,detailed,0,0,4,merged
51-2061,Timing Device Assemblers and Adjusters,51,c376,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers (+1)",250,56720.0,27880.0,62620.0,-0.17800000000000002,partial:OEWS_May2025;EP_2020-30,0.03,17,detailed,0,0,2,merged
51-2090,Miscellaneous Assemblers and Fabricators,51,c379,Miscellaneous Assemblers and Fabricators,1405030,46660.0,33280.0,44650.0,-0.067,partial:OEWS_May2025;EP_2020-30,0.16176470588235292,11,detailed,0,0,1,anchor
51-3011,Bakers,51,c380,Bakers (+5),236200,38480.0,28120.0,37160.0,0.095,partial:OEWS_May2025;EP_2020-30,0.19117647058823528,18,detailed,0,0,6,merged
51-3021,Butchers and Meat Cutters,51,c380,Bakers (+5),136430,42380.0,29460.0,40140.0,-0.054000000000000006,partial:OEWS_May2025;EP_2020-30,0.07894736842105263,12,detailed,0,0,6,merged
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",51,c381,"Meat, Poultry, and Fish Cutters and Trimmers (+1)",145700,39280.0,29980.0,38300.0,0.033,partial:OEWS_May2025;EP_2020-30,0.0,13,detailed,0,0,2,merged
51-3023,Slaughterers and Meat Packers,51,c381,"Meat, Poultry, and Fish Cutters and Trimmers (+1)",69950,41770.0,33340.0,40130.0,0.043,partial:OEWS_May2025;EP_2020-30,0.0,15,detailed,0,0,2,merged
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51,c380,Bakers (+5),20370,45930.0,33250.0,44810.0,0.044000000000000004,partial:OEWS_May2025;EP_2020-30,0.06666666666666667,20,detailed,0,0,6,merged
51-3092,Food Batchmakers,51,c380,Bakers (+5),174520,43750.0,31990.0,42290.0,0.055999999999999994,partial:OEWS_May2025;EP_2020-30,0.1346153846153846,25,detailed,0,0,6,merged
51-3093,Food Cooking Machine Operators and Tenders,51,c380,Bakers (+5),31250,42570.0,31680.0,41590.0,0.051,partial:OEWS_May2025;EP_2020-30,0.08064516129032258,17,detailed,0,0,6,merged
51-3099,"Food Processing Workers, All Other",51,c380,Bakers (+5),65000,40300.0,32210.0,39680.0,0.038,partial:OEWS_May2025;EP_2020-30,0.09439959658033785,0,detailed,0,1,6,merged
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",51,c382,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic (+7)",60840,49480.0,36700.0,47720.0,-0.075,partial:OEWS_May2025;EP_2020-30,0.05208333333333333,16,detailed,0,0,8,merged
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",51,c382,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic (+7)",8930,51680.0,36800.0,49030.0,-0.132,partial:OEWS_May2025;EP_2020-30,0.041666666666666664,13,detailed,0,0,8,merged
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",51,c383,Machinists (+7),25250,53220.0,37690.0,50140.0,-0.061,partial:OEWS_May2025;EP_2020-30,0.125,19,detailed,0,0,8,merged
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",51,c382,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic (+7)",171200,48430.0,35760.0,46330.0,-0.024,partial:OEWS_May2025;EP_2020-30,0.015,32,detailed,0,0,8,merged
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51,c382,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic (+7)",4680,51810.0,36300.0,49080.0,-0.155,partial:OEWS_May2025;EP_2020-30,0.015151515151515152,17,detailed,0,0,8,merged
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51,c382,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic (+7)",67000,48170.0,36110.0,46550.0,-0.033,partial:OEWS_May2025;EP_2020-30,0.06451612903225806,18,detailed,0,0,8,merged
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51,c383,Machinists (+7),16710,52490.0,36670.0,50620.0,-0.044000000000000004,partial:OEWS_May2025;EP_2020-30,0.0967741935483871,16,detailed,0,0,8,merged
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",51,c383,Machinists (+7),12460,56740.0,37840.0,52800.0,-0.151,partial:OEWS_May2025;EP_2020-30,0.15517241379310343,15,detailed,0,0,8,merged
51-4041,Machinists,51,c383,Machinists (+7),287050,59320.0,39200.0,58750.0,0.079,partial:OEWS_May2025;EP_2020-30,0.18367346938775508,29,detailed,0,0,8,merged
51-4051,Metal-Refining Furnace Operators and Tenders,51,c383,Machinists (+7),16780,55490.0,39200.0,54430.0,0.026000000000000002,partial:OEWS_May2025;EP_2020-30,0.07291666666666666,15,detailed,0,0,8,merged
51-4052,"Pourers and Casters, Metal",51,c382,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic (+7)",4560,54290.0,38480.0,51810.0,-0.051,partial:OEWS_May2025;EP_2020-30,0.0,16,detailed,0,0,8,merged
51-4061,"Model Makers, Metal and Plastic",51,c383,Machinists (+7),2610,68570.0,39760.0,63340.0,-0.049,partial:OEWS_May2025;EP_2020-30,0.12903225806451613,16,detailed,0,0,8,merged
51-4062,"Patternmakers, Metal and Plastic",51,c383,Machinists (+7),1470,60610.0,42460.0,58000.0,-0.032,partial:OEWS_May2025;EP_2020-30,0.14130434782608697,15,detailed,0,0,8,merged
51-4071,Foundry Mold and Coremakers,51,c382,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic (+7)",12790,49860.0,37160.0,48110.0,-0.033,partial:OEWS_May2025;EP_2020-30,0.0,13,detailed,0,0,8,merged
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",51,c382,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic (+7)",150470,45960.0,34170.0,44350.0,-0.061,partial:OEWS_May2025;EP_2020-30,0.058139534883720936,33,detailed,0,0,8,merged
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51,c383,Machinists (+7),124590,50030.0,35780.0,47180.0,0.086,partial:OEWS_May2025;EP_2020-30,0.12179487179487179,21,detailed,0,0,8,merged
51-4111,Tool and Die Makers,51,c384,Tool and Die Makers (+1),56930,66860.0,44680.0,64050.0,0.015,partial:OEWS_May2025;EP_2020-30,0.1484375,17,detailed,0,0,2,merged
51-4121,"Welders, Cutters, Solderers, and Brazers",51,c385,"Welders, Cutters, Solderers, and Brazers",416210,56760.0,39240.0,53750.0,0.08199999999999999,partial:OEWS_May2025;EP_2020-30,0.06372549019607843,30,detailed,0,0,1,anchor
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51,c386,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic (+4)",31600,50220.0,36860.0,47920.0,-0.01,partial:OEWS_May2025;EP_2020-30,0.0625,29,detailed,0,0,5,merged
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51,c386,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic (+4)",14000,50450.0,35180.0,48750.0,-0.04,partial:OEWS_May2025;EP_2020-30,0.11764705882352941,26,detailed,0,0,5,merged
51-4192,"Layout Workers, Metal and Plastic",51,c384,Tool and Die Makers (+1),5970,66520.0,39980.0,63870.0,-0.066,partial:OEWS_May2025;EP_2020-30,0.14130434782608697,14,detailed,0,0,2,merged
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51,c386,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic (+4)",32410,45100.0,33790.0,43960.0,-0.027000000000000003,partial:OEWS_May2025;EP_2020-30,0.07291666666666666,38,detailed,0,0,5,merged
51-4194,"Tool Grinders, Filers, and Sharpeners",51,c386,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic (+4)",5600,53240.0,35350.0,50060.0,-0.024,partial:OEWS_May2025;EP_2020-30,0.016666666666666666,18,detailed,0,0,5,merged
51-4199,"Metal Workers and Plastic Workers, All Other",51,c386,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic (+4)",15900,48580.0,35350.0,45950.0,-0.02,partial:OEWS_May2025;EP_2020-30,0.07584536691116515,0,detailed,0,1,5,merged
51-5111,Prepress Technicians and Workers,51,c387,Printing Press Operators (+1),23840,50800.0,35810.0,48690.0,-0.171,partial:OEWS_May2025;EP_2020-30,0.2734375,25,detailed,0,0,2,merged
51-5112,Printing Press Operators,51,c387,Printing Press Operators (+1),144260,47360.0,33330.0,45780.0,-0.099,partial:OEWS_May2025;EP_2020-30,0.20625000000000002,23,detailed,0,0,2,merged
51-5113,Print Binding and Finishing Workers,51,c388,Print Binding and Finishing Workers,33180,44460.0,32220.0,42290.0,-0.175,partial:OEWS_May2025;EP_2020-30,0.07692307692307691,26,detailed,0,0,1,single
51-6011,Laundry and Dry-Cleaning Workers,51,c389,Laundry and Dry-Cleaning Workers (+11),198040,34920.0,27440.0,34890.0,0.11800000000000001,partial:OEWS_May2025;EP_2020-30,0.05,32,detailed,0,0,12,merged
51-6021,"Pressers, Textile, Garment, and Related Materials",51,c389,Laundry and Dry-Cleaning Workers (+11),26120,34640.0,27180.0,35060.0,-0.10800000000000001,partial:OEWS_May2025;EP_2020-30,0.015625,28,detailed,0,0,12,merged
51-6031,Sewing Machine Operators,51,c389,Laundry and Dry-Cleaning Workers (+11),104880,37600.0,27860.0,36670.0,-0.14,partial:OEWS_May2025;EP_2020-30,0.05232558139534884,26,detailed,0,0,12,merged
51-6041,Shoe and Leather Workers and Repairers,51,c389,Laundry and Dry-Cleaning Workers (+11),7450,39160.0,28210.0,37800.0,-0.14,partial:OEWS_May2025;EP_2020-30,0.058823529411764705,27,detailed,0,0,12,merged
51-6042,Shoe Machine Operators and Tenders,51,c389,Laundry and Dry-Cleaning Workers (+11),3280,36280.0,26560.0,35650.0,-0.21600000000000003,partial:OEWS_May2025;EP_2020-30,0.05434782608695652,19,detailed,0,0,12,merged
51-6051,"Sewers, Hand",51,c389,Laundry and Dry-Cleaning Workers (+11),2190,37210.0,27680.0,36480.0,-0.095,partial:OEWS_May2025;EP_2020-30,0.041666666666666664,13,detailed,0,0,12,merged
51-6052,"Tailors, Dressmakers, and Custom Sewers",51,c389,Laundry and Dry-Cleaning Workers (+11),13920,45140.0,29920.0,41640.0,-0.07400000000000001,partial:OEWS_May2025;EP_2020-30,0.07954545454545454,22,detailed,0,0,12,merged
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,51,c389,Laundry and Dry-Cleaning Workers (+11),5310,40380.0,30300.0,38180.0,-0.138,partial:OEWS_May2025;EP_2020-30,0.1381578947368421,24,detailed,0,0,12,merged
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",51,c389,Laundry and Dry-Cleaning Workers (+11),9000,39530.0,28650.0,38760.0,-0.111,partial:OEWS_May2025;EP_2020-30,0.15178571428571427,18,detailed,0,0,12,merged
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",51,c389,Laundry and Dry-Cleaning Workers (+11),13030,40720.0,29960.0,39530.0,-0.14800000000000002,partial:OEWS_May2025;EP_2020-30,0.140625,20,detailed,0,0,12,merged
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",51,c389,Laundry and Dry-Cleaning Workers (+11),22020,40120.0,31790.0,38670.0,-0.115,partial:OEWS_May2025;EP_2020-30,0.07857142857142857,24,detailed,0,0,12,merged
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51,c391,Upholsterers (+1),12850,48580.0,35890.0,46350.0,-0.043,partial:OEWS_May2025;EP_2020-30,0.07758620689655173,21,detailed,0,0,2,merged
51-6092,Fabric and Apparel Patternmakers,51,c390,Fabric and Apparel Patternmakers,2950,71420.0,33790.0,62750.0,-0.09699999999999999,partial:OEWS_May2025;EP_2020-30,0.328125,16,detailed,0,0,1,single
51-6093,Upholsterers,51,c391,Upholsterers (+1),20140,47340.0,31690.0,46340.0,0.045,partial:OEWS_May2025;EP_2020-30,0.13970588235294118,22,detailed,0,0,2,merged
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",51,c389,Laundry and Dry-Cleaning Workers (+11),13530,40560.0,31270.0,37280.0,-0.064,partial:OEWS_May2025;EP_2020-30,0.0674615465762344,0,detailed,0,1,12,merged
51-7011,Cabinetmakers and Bench Carpenters,51,c392,Cabinetmakers and Bench Carpenters (+4),77170,48290.0,35650.0,46680.0,0.08800000000000001,partial:OEWS_May2025;EP_2020-30,0.08088235294117646,20,detailed,0,0,5,merged
51-7021,Furniture Finishers,51,c392,Cabinetmakers and Bench Carpenters (+4),14480,45300.0,32160.0,44540.0,0.057999999999999996,partial:OEWS_May2025;EP_2020-30,0.049999999999999996,22,detailed,0,0,5,merged
51-7031,"Model Makers, Wood",51,c393,"Model Makers, Wood",280,63670.0,34800.0,56550.0,0.386,partial:OEWS_May2025;EP_2020-30,0.15384615384615385,14,detailed,0,0,1,single
51-7032,"Patternmakers, Wood",51,c394,"Patternmakers, Wood",220,54240.0,37600.0,49630.0,0.247,partial:OEWS_May2025;EP_2020-30,0.2692307692307692,20,detailed,0,0,1,single
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",51,c392,Cabinetmakers and Bench Carpenters (+4),40850,43580.0,30890.0,42770.0,0.067,partial:OEWS_May2025;EP_2020-30,0.03676470588235294,24,detailed,0,0,5,merged
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51,c392,Cabinetmakers and Bench Carpenters (+4),61420,43570.0,32110.0,43380.0,0.098,partial:OEWS_May2025;EP_2020-30,0.048913043478260865,26,detailed,0,0,5,merged
51-7099,"Woodworkers, All Other",51,c392,Cabinetmakers and Bench Carpenters (+4),5490,46070.0,30510.0,44530.0,0.222,partial:OEWS_May2025;EP_2020-30,0.06025841336758389,0,detailed,0,1,5,merged
51-8011,Nuclear Power Reactor Operators,51,c395,Power Distributors and Dispatchers (+1),5150,121380.0,98640.0,122890.0,-0.32899999999999996,partial:OEWS_May2025;EP_2020-30,0.2196969696969697,20,detailed,0,0,2,merged
51-8012,Power Distributors and Dispatchers,51,c395,Power Distributors and Dispatchers (+1),8520,111320.0,72440.0,106730.0,-0.073,partial:OEWS_May2025;EP_2020-30,0.3125,15,detailed,0,0,2,merged
51-8013,Power Plant Operators,51,c398,"Petroleum Pump System Operators, Refinery Operators, and Gaugers (+3)",29320,99790.0,61790.0,102040.0,-0.136,partial:OEWS_May2025;EP_2020-30,0.12333877995642702,69,detailed,0,0,4,merged
51-8021,Stationary Engineers and Boiler Operators,51,c396,Stationary Engineers and Boiler Operators,28250,83960.0,50590.0,78620.0,0.057999999999999996,partial:OEWS_May2025;EP_2020-30,0.13372093023255816,25,detailed,0,0,1,single
51-8031,Water and Wastewater Treatment Plant and System Operators,51,c397,Water and Wastewater Treatment Plant and System Operators (+1),128490,62540.0,39110.0,60020.0,-0.025,partial:OEWS_May2025;EP_2020-30,0.125,8,detailed,0,0,2,merged
51-8091,Chemical Plant and System Operators,51,c398,"Petroleum Pump System Operators, Refinery Operators, and Gaugers (+3)",16610,79970.0,48400.0,78120.0,-0.005,partial:OEWS_May2025;EP_2020-30,0.15151515151515152,19,detailed,0,0,4,merged
51-8092,Gas Plant Operators,51,c398,"Petroleum Pump System Operators, Refinery Operators, and Gaugers (+3)",18030,88710.0,61350.0,87820.0,-0.018000000000000002,partial:OEWS_May2025;EP_2020-30,0.0859375,19,detailed,0,0,4,merged
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",51,c398,"Petroleum Pump System Operators, Refinery Operators, and Gaugers (+3)",33160,90630.0,57110.0,96710.0,0.055999999999999994,partial:OEWS_May2025;EP_2020-30,0.18292682926829268,24,detailed,0,0,4,merged
51-8099,"Plant and System Operators, All Other",51,c397,Water and Wastewater Treatment Plant and System Operators (+1),14080,65700.0,40700.0,62470.0,0.031,partial:OEWS_May2025;EP_2020-30,0.08783783783783784,19,detailed,0,0,2,merged
51-9011,Chemical Equipment Operators and Tenders,51,c399,Chemical Equipment Operators and Tenders (+10),139630,60710.0,37440.0,58040.0,-0.053,partial:OEWS_May2025;EP_2020-30,0.10869565217391305,23,detailed,0,0,11,merged
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51,c399,Chemical Equipment Operators and Tenders (+10),60100,56030.0,36200.0,51610.0,0.05,partial:OEWS_May2025;EP_2020-30,0.11428571428571428,21,detailed,0,0,11,merged
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51,c399,Chemical Equipment Operators and Tenders (+10),26000,51380.0,36520.0,48540.0,-0.004,partial:OEWS_May2025;EP_2020-30,0.0945945945945946,22,detailed,0,0,11,merged
51-9022,"Grinding and Polishing Workers, Hand",51,c399,Chemical Equipment Operators and Tenders (+10),10510,45020.0,33480.0,42660.0,-0.136,partial:OEWS_May2025;EP_2020-30,0.03571428571428571,20,detailed,0,0,11,merged
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",51,c399,Chemical Equipment Operators and Tenders (+10),94920,52090.0,36790.0,48990.0,0.039,partial:OEWS_May2025;EP_2020-30,0.09722222222222221,19,detailed,0,0,11,merged
51-9031,"Cutters and Trimmers, Hand",51,c401,Ophthalmic Laboratory Technicians (+1),6060,41050.0,26630.0,38020.0,-0.297,partial:OEWS_May2025;EP_2020-30,0.0,18,detailed,0,0,2,merged
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",51,c399,Chemical Equipment Operators and Tenders (+10),44980,47460.0,35930.0,46570.0,-0.035,partial:OEWS_May2025;EP_2020-30,0.0625,28,detailed,0,0,11,merged
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51,c399,Chemical Equipment Operators and Tenders (+10),58770,47260.0,34630.0,45760.0,0.012,partial:OEWS_May2025;EP_2020-30,0.07500000000000001,28,detailed,0,0,11,merged
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51,c399,Chemical Equipment Operators and Tenders (+10),14280,50940.0,35960.0,48040.0,0.049,partial:OEWS_May2025;EP_2020-30,0.1,18,detailed,0,0,11,merged
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",51,c400,"Inspectors, Testers, Sorters, Samplers, and Weighers",597370,53450.0,35510.0,48570.0,-0.122,partial:OEWS_May2025;EP_2020-30,0.296875,32,detailed,0,0,1,anchor
51-9071,Jewelers and Precious Stone and Metal Workers,51,c399,Chemical Equipment Operators and Tenders (+10),22440,57960.0,35580.0,52540.0,-0.008,partial:OEWS_May2025;EP_2020-30,0.16964285714285715,52,detailed,0,0,11,merged
51-9081,Dental Laboratory Technicians,51,c399,Chemical Equipment Operators and Tenders (+10),34410,54290.0,36660.0,49610.0,0.122,partial:OEWS_May2025;EP_2020-30,0.041666666666666664,17,detailed,0,0,11,merged
51-9082,Medical Appliance Technicians,51,c399,Chemical Equipment Operators and Tenders (+10),11280,52730.0,36510.0,48030.0,0.14400000000000002,partial:OEWS_May2025;EP_2020-30,0.12068965517241378,15,detailed,0,0,11,merged
51-9083,Ophthalmic Laboratory Technicians,51,c401,Ophthalmic Laboratory Technicians (+1),18660,43190.0,33530.0,39460.0,0.11199999999999999,partial:OEWS_May2025;EP_2020-30,0.078125,18,detailed,0,0,2,merged
51-9111,Packaging and Filling Machine Operators and Tenders,51,c402,Packaging and Filling Machine Operators and Tenders,379060,44590.0,33390.0,43220.0,0.054000000000000006,partial:OEWS_May2025;EP_2020-30,0.037500000000000006,20,detailed,0,0,1,anchor
51-9123,"Painting, Coating, and Decorating Workers",51,c407,"Production Workers, All Other (+7)",7940,45210.0,31470.0,41600.0,0.063,partial:OEWS_May2025;EP_2020-30,0.014705882352941176,13,detailed,0,0,8,merged
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51,c403,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders (+2)",158740,52620.0,36260.0,48250.0,0.075,partial:OEWS_May2025;EP_2020-30,0.02717391304347826,30,detailed,0,0,3,merged
51-9141,Semiconductor Processing Technicians,51,c405,Computer Numerically Controlled Tool Operators (+1),31460,60180.0,37690.0,51430.0,-0.017,partial:OEWS_May2025;EP_2020-30,0.1484375,24,detailed,0,0,2,merged
51-9151,Photographic Process Workers and Processing Machine Operators,51,c404,Photographic Process Workers and Processing Machine Operators,4800,46050.0,30090.0,40610.0,-0.087,partial:OEWS_May2025;EP_2020-30,0.275,32,detailed,0,0,1,single
51-9161,Computer Numerically Controlled Tool Operators,51,c405,Computer Numerically Controlled Tool Operators (+1),169450,54320.0,38140.0,50690.0,-0.025,partial:OEWS_May2025;EP_2020-30,0.215,27,detailed,0,0,2,merged
51-9162,Computer Numerically Controlled Tool Programmers,51,c406,Computer Numerically Controlled Tool Programmers,28500,72210.0,47530.0,68120.0,0.27399999999999997,partial:OEWS_May2025;EP_2020-30,0.5803571428571428,16,detailed,0,0,1,single
51-9191,Adhesive Bonding Machine Operators and Tenders,51,c407,"Production Workers, All Other (+7)",11500,46850.0,31460.0,46460.0,0.009000000000000001,partial:OEWS_May2025;EP_2020-30,0.03225806451612903,17,detailed,0,0,8,merged
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",51,c407,"Production Workers, All Other (+7)",14760,44600.0,33790.0,43530.0,0.063,partial:OEWS_May2025;EP_2020-30,0.07894736842105263,11,detailed,0,0,8,merged
51-9193,Cooling and Freezing Equipment Operators and Tenders,51,c407,"Production Workers, All Other (+7)",6900,44940.0,33430.0,41330.0,0.06,partial:OEWS_May2025;EP_2020-30,0.06,19,detailed,0,0,8,merged
51-9194,Etchers and Engravers,51,c407,"Production Workers, All Other (+7)",7750,46320.0,32210.0,43310.0,0.024,partial:OEWS_May2025;EP_2020-30,0.08333333333333333,30,detailed,0,0,8,merged
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",51,c407,"Production Workers, All Other (+7)",33190,47500.0,35850.0,46170.0,0.151,partial:OEWS_May2025;EP_2020-30,0.058773373053732876,86,detailed,0,0,8,merged
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",51,c403,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders (+2)",96130,52840.0,37300.0,50270.0,-0.073,partial:OEWS_May2025;EP_2020-30,0.013157894736842105,15,detailed,0,0,3,merged
51-9197,Tire Builders,51,c403,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders (+2)",20770,57160.0,40150.0,57390.0,-0.008,partial:OEWS_May2025;EP_2020-30,0.009615384615384616,23,detailed,0,0,3,merged
